project,vendor,native_root_session_id,source_stream_id,source_call_id,event_id,status,kind,files,following_actions,next_event_id,following_effect,following_status,high_confidence,source_kind
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5a58463fdccb02e4,toolu_01C11rzY2bsCLoUfVE9iEyqv,claude:agent-a5f7d7e6067eb63df:5,ok,read,CLAUDE.md,1,claude:agent-a5f7d7e6067eb63df:6,read,ok,False,
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5a58463fdccb02e4,toolu_01Vh2jjY2GcKJ4CukpJyc5CH,claude:agent-a5f7d7e6067eb63df:6,ok,read,CLAUDE.md,1,claude:agent-a5f7d7e6067eb63df:7,read,ok,False,
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5a58463fdccb02e4,toolu_01BwYtEFaozyW4eR8BwukCY5,claude:agent-a5f7d7e6067eb63df:7,ok,read,CLAUDE.md,1,claude:agent-a5f7d7e6067eb63df:8,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5a58463fdccb02e4,toolu_01Pf9wrmb1NYUVJHi1QSgKtb,claude:agent-a5f7d7e6067eb63df:8,ok,read,CLAUDE.md,1,claude:agent-a5f7d7e6067eb63df:9,read,ok,False,
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5a58463fdccb02e4,toolu_01JPEPV8rqWXycziSJnNomJC,claude:agent-a5f7d7e6067eb63df:9,ok,read,CLAUDE.md,1,claude:agent-a5f7d7e6067eb63df:10,read,ok,False,
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5a58463fdccb02e4,toolu_01LQf9MCNQTVo4fZZqaZiaQh,claude:agent-a5f7d7e6067eb63df:10,ok,read,CLAUDE.md,1,claude:agent-a5f7d7e6067eb63df:11,process,ok,False,
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,34934def40bd1858,toolu_01LHNFEzEpGr41TK2Ukdo2rC,claude:agent-aafbb5ab0eb6269ec:0,ok,read,CLAUDE.md,1,claude:agent-aafbb5ab0eb6269ec:1,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,67207f275de3df5c,toolu_01CZsfrUX1Fkq6Y3b7fdP4pE,claude:agent-aceb7bacd86a55a73:0,ok,read,CLAUDE.md,1,claude:agent-aceb7bacd86a55a73:1,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,51bf9b12689f9139,toolu_01A8iDyvxfqDjJvTZaJVvFtN,claude:agent-a9b703f7afc4a63af:0,ok,read,AGENTS.md,1,claude:agent-a9b703f7afc4a63af:1,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,51bf9b12689f9139,toolu_01SZfUFdi5McAa7AncricfSM,claude:agent-a9b703f7afc4a63af:4,ok,read,AGENTS.md,1,claude:agent-a9b703f7afc4a63af:5,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,51bf9b12689f9139,toolu_01A3YjFRtvZxaLc4jJDaFWc2,claude:agent-a9b703f7afc4a63af:6,ok,read,AGENTS.md,1,claude:agent-a9b703f7afc4a63af:7,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,51bf9b12689f9139,toolu_01WpP6FEbcnKRhPWQay7Xoe2,claude:agent-a9b703f7afc4a63af:7,ok,read,AGENTS.md,1,claude:agent-a9b703f7afc4a63af:8,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,51bf9b12689f9139,toolu_01SLU13qhKFgs9ETVy6jNerf,claude:agent-a9b703f7afc4a63af:8,ok,read,AGENTS.md,1,claude:agent-a9b703f7afc4a63af:9,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,51bf9b12689f9139,toolu_011YTsocnkXLLM9akVgP4TWR,claude:agent-a9b703f7afc4a63af:9,ok,read,AGENTS.md,1,claude:agent-a9b703f7afc4a63af:10,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,51bf9b12689f9139,toolu_01HnB3227ntKwC8VgNRA5XFT,claude:agent-a9b703f7afc4a63af:10,ok,read,AGENTS.md,1,claude:agent-a9b703f7afc4a63af:11,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5ac5209f7469bb99,toolu_01DArJHjyYjn1AwYwrbfLUzh,claude:agent-ae2f881d9a3f563f9:0,ok,read,AGENTS.md,1,claude:agent-ae2f881d9a3f563f9:1,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5ac5209f7469bb99,toolu_019pSmYdB2fcNFX7MpqD1M9z,claude:agent-ae2f881d9a3f563f9:4,ok,read,AGENTS.md,1,claude:agent-ae2f881d9a3f563f9:5,process,ok,False,
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5ac5209f7469bb99,toolu_01GUFrmE3eFB6B5YBkZfWATy,claude:agent-ae2f881d9a3f563f9:5,ok,read,AGENTS.md,1,claude:agent-ae2f881d9a3f563f9:6,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5ac5209f7469bb99,toolu_01En7LKZvv7Kka3YLzYdGEma,claude:agent-ae2f881d9a3f563f9:6,ok,read,AGENTS.md,1,claude:agent-ae2f881d9a3f563f9:7,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5ac5209f7469bb99,toolu_014fjMEZiV8QsoY5jb9YWkez,claude:agent-ae2f881d9a3f563f9:7,ok,read,AGENTS.md,1,claude:agent-ae2f881d9a3f563f9:8,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,e10ca5301bfa4182,toolu_01Mi82bhUEGgQbvmFETqJia5,claude:agent-abf8f36f404023db7:0,ok,read,AGENTS.md,1,claude:agent-abf8f36f404023db7:1,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,e10ca5301bfa4182,toolu_01SEUCWRYQyUds5U5gu5pMsM,claude:agent-abf8f36f404023db7:6,ok,read,AGENTS.md,1,claude:agent-abf8f36f404023db7:7,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,21499fc0e2f2cb1b,toolu_01AodNTT84KNfJ1HEXPyUL6f,claude:agent-a83c16c8f1d4f97ff:0,ok,read,AGENTS.md,1,claude:agent-a83c16c8f1d4f97ff:1,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,21499fc0e2f2cb1b,toolu_01CiT18LbY8RbBRRe2yvotEa,claude:agent-a83c16c8f1d4f97ff:3,ok,read,AGENTS.md,1,claude:agent-a83c16c8f1d4f97ff:4,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,795d40d6acff3133,toolu_01G53cVLqLtX5baVpBeUkg5H,claude:agent-a1a46c13786c37a62:0,ok,read,CLAUDE.md,1,claude:agent-a1a46c13786c37a62:1,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,c2588be98217a9ae,toolu_01Ty44SGay9rHHPKEiECU2Z8,claude:agent-ab2464d3d9d1a790e:0,ok,read,AGENTS.md,1,claude:agent-ab2464d3d9d1a790e:1,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,c2588be98217a9ae,toolu_01Ds3yraZDUtArnX2mCyC89x,claude:agent-ab2464d3d9d1a790e:5,ok,read,AGENTS.md,1,claude:agent-ab2464d3d9d1a790e:6,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,e2e7f72f880b1daa,toolu_0121qeUBRpgm3Pbp3VYBrXHp,claude:agent-a04bb6c23cf928027:0,ok,read,AGENTS.md,1,claude:agent-a04bb6c23cf928027:1,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,e2e7f72f880b1daa,toolu_01NnWBG9SEncv1oSg23cnqHm,claude:agent-a04bb6c23cf928027:3,ok,read,AGENTS.md,1,claude:agent-a04bb6c23cf928027:4,process,ok,False,
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,e2e7f72f880b1daa,toolu_01EZwmqkdm2WbAKpWue1BEh1,claude:agent-a04bb6c23cf928027:5,ok,read,AGENTS.md,1,claude:agent-a04bb6c23cf928027:6,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,b87cf7c80235b14d,toolu_017e1VXzLB1T45jpzMykxMHQ,claude:agent-a9a6464f02649b4f2:0,ok,read,AGENTS.md,1,claude:agent-a9a6464f02649b4f2:1,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,b87cf7c80235b14d,toolu_01FMvd5kVCMV4jwSh2gb7v1M,claude:agent-a9a6464f02649b4f2:6,ok,read,AGENTS.md,1,claude:agent-a9a6464f02649b4f2:7,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5877ddba676ec7d0,toolu_019ghLFn5DGSpGVbhe5sTWGk,claude:agent-aae389722bde6e47f:0,ok,read,AGENTS.md,1,claude:agent-aae389722bde6e47f:1,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5877ddba676ec7d0,toolu_014txKhs4KEKDs7e4rrQ4za8,claude:agent-aae389722bde6e47f:5,ok,read,AGENTS.md,1,claude:agent-aae389722bde6e47f:6,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5877ddba676ec7d0,toolu_01Dcws2zK6DomXE8BzALc2X5,claude:agent-aae389722bde6e47f:6,ok,read,AGENTS.md,1,claude:agent-aae389722bde6e47f:7,process,ok,False,
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5877ddba676ec7d0,toolu_01SJy72u1E6L8vDq5Q1MmXQC,claude:agent-aae389722bde6e47f:7,ok,read,AGENTS.md,1,claude:agent-aae389722bde6e47f:8,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5ac1f852ed27dd3d,toolu_01FvG98gyytxxYoxLHx6y1Un,claude:agent-a9de6038e85a5d6a8:0,ok,read,CLAUDE.md,1,claude:agent-a9de6038e85a5d6a8:1,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5ac1f852ed27dd3d,toolu_01HsiWnpBDMhyEFjAUKQWKaK,claude:agent-a9de6038e85a5d6a8:3,ok,read,CLAUDE.md,1,claude:agent-a9de6038e85a5d6a8:4,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5ac1f852ed27dd3d,toolu_01N3dPYTzjQguRRbzvbn35pb,claude:agent-a9de6038e85a5d6a8:4,ok,read,CLAUDE.md,1,claude:agent-a9de6038e85a5d6a8:5,process,ok,False,
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5ac1f852ed27dd3d,toolu_016NVfWLaZShZzKFkiumawEp,claude:agent-a9de6038e85a5d6a8:5,ok,read,CLAUDE.md,1,claude:agent-a9de6038e85a5d6a8:6,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5ac1f852ed27dd3d,toolu_01Vk7z25hJ1pZuYksjTnynn1,claude:agent-a9de6038e85a5d6a8:26,ok,read,CLAUDE.md,1,claude:agent-a9de6038e85a5d6a8:27,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,1e79c12750299d6d,toolu_01UmdWN1fwDiEDqHjTar9ArP,claude:agent-a2b606105cddb340d:0,ok,read,AGENTS.md,1,claude:agent-a2b606105cddb340d:1,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,1e79c12750299d6d,toolu_018oRs81VfQYKzYNjZwAzuns,claude:agent-a2b606105cddb340d:4,ok,read,AGENTS.md,1,claude:agent-a2b606105cddb340d:5,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,1e79c12750299d6d,toolu_0111NnCWFnPPVsaVbxEPZyTT,claude:agent-a2b606105cddb340d:5,ok,read,AGENTS.md,1,claude:agent-a2b606105cddb340d:6,read,ok,False,
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,678adc7c7f2b4950,toolu_015oeh4HY6rM4rJFDjc3ZQwR,claude:agent-ae21ce3eb57aa1df9:0,ok,read,CLAUDE.md,1,claude:agent-ae21ce3eb57aa1df9:1,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,f67bb2ef78eb54b1,toolu_017jLV4z3W9iSsQgDVrAbTPR,claude:agent-a6409b9aa40db484c:0,ok,read,CLAUDE.md,1,claude:agent-a6409b9aa40db484c:1,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,e39130e53a84bf53,toolu_01JFEjki8hV9ieqFruw3Ecn6,claude:agent-a2198530e10787636:0,ok,read,AGENTS.md,1,claude:agent-a2198530e10787636:1,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,0733ce3f61563f39,toolu_013QXy9Fzi5o2yMu3R29QQNu,claude:agent-ade2994a6cebd183e:0,ok,read,CLAUDE.md,1,claude:agent-ade2994a6cebd183e:1,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,0733ce3f61563f39,toolu_01E2zSVJjDVgpcJNdryfcLTq,claude:agent-ade2994a6cebd183e:3,ok,read,CLAUDE.md,1,claude:agent-ade2994a6cebd183e:4,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,0733ce3f61563f39,toolu_01EoudS9yvfh9wktKcKifoSL,claude:agent-ade2994a6cebd183e:4,ok,read,CLAUDE.md,1,claude:agent-ade2994a6cebd183e:5,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,0733ce3f61563f39,toolu_01CrsUWxV5z3R9pSZ8sZrm91,claude:agent-ade2994a6cebd183e:5,ok,read,CLAUDE.md,1,claude:agent-ade2994a6cebd183e:6,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,0733ce3f61563f39,toolu_018NKQTduyF1ZaoZkLLE54Tm,claude:agent-ade2994a6cebd183e:6,ok,read,CLAUDE.md,1,claude:agent-ade2994a6cebd183e:7,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,c4831594d36ea8e5,toolu_01Nn7g9LviRjGtes7px9Jygk,claude:agent-a0a825d7dc10ba87e:0,ok,read,AGENTS.md,1,claude:agent-a0a825d7dc10ba87e:1,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,c4831594d36ea8e5,toolu_01Ldg7n5cVuyXrbCvS6X4EJL,claude:agent-a0a825d7dc10ba87e:6,ok,read,AGENTS.md,1,claude:agent-a0a825d7dc10ba87e:7,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,f3ec354b091cfc99,toolu_01PWDgpggPGEB5cSUAzn7mnh,claude:agent-aa1661fd242965ee3:0,ok,read,CLAUDE.md,1,claude:agent-aa1661fd242965ee3:1,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5b9589dded265035,toolu_01N79p4HNAsDBiUAVGJd5U3S,claude:agent-aa4ad4317f2e0c8ab:0,ok,read,AGENTS.md,1,claude:agent-aa4ad4317f2e0c8ab:1,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5b9589dded265035,toolu_01XJy9fSZ6gHpGcE52CHYtFC,claude:agent-aa4ad4317f2e0c8ab:4,ok,read,AGENTS.md,1,claude:agent-aa4ad4317f2e0c8ab:5,process,ok,False,
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5b9589dded265035,toolu_01SXQSTwCbK9BWS6DaB2rv8R,claude:agent-aa4ad4317f2e0c8ab:7,ok,read,AGENTS.md,1,claude:agent-aa4ad4317f2e0c8ab:8,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,29497d018b173f12,toolu_01AgyY2y8raPkVjqExNKNMP9,claude:agent-a006abbc08ac5381e:0,ok,read,AGENTS.md,1,claude:agent-a006abbc08ac5381e:1,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,29497d018b173f12,toolu_01BLFHPCKhWyCWpewjwvvK2J,claude:agent-a006abbc08ac5381e:5,ok,read,AGENTS.md,1,claude:agent-a006abbc08ac5381e:6,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,29497d018b173f12,toolu_0166iyY7gMi48DmtvPRxiUVV,claude:agent-a006abbc08ac5381e:6,ok,read,AGENTS.md,1,claude:agent-a006abbc08ac5381e:7,read,ok,False,
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,29497d018b173f12,toolu_01AGeZnfwNU6xJ4BZDbgnasg,claude:agent-a006abbc08ac5381e:7,ok,read,AGENTS.md,1,claude:agent-a006abbc08ac5381e:8,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,29497d018b173f12,toolu_01BpUNxk2cKSojbZaq5YJRyg,claude:agent-a006abbc08ac5381e:8,ok,read,AGENTS.md,1,claude:agent-a006abbc08ac5381e:9,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,29497d018b173f12,toolu_01FxGRW2ospqin4DXSHjDb3n,claude:agent-a006abbc08ac5381e:9,ok,read,AGENTS.md,1,claude:agent-a006abbc08ac5381e:10,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,29497d018b173f12,toolu_01RkyhrqFa1DeekWpoS3jBUr,claude:agent-a006abbc08ac5381e:10,ok,read,AGENTS.md,1,claude:agent-a006abbc08ac5381e:11,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,9f3517873a6ff1ba,toolu_01WCW3u6vx62U3uG6QKvGzaF,claude:agent-a4036e9a669353da6:0,ok,read,AGENTS.md,1,claude:agent-a4036e9a669353da6:1,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,9f3517873a6ff1ba,toolu_01KFbwmgzeZ3ptCttGL4JGMx,claude:agent-a4036e9a669353da6:6,ok,read,AGENTS.md,1,claude:agent-a4036e9a669353da6:7,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,9f3517873a6ff1ba,toolu_01QLuUJsjnd4wuDhJJg4db7i,claude:agent-a4036e9a669353da6:7,ok,read,AGENTS.md,1,claude:agent-a4036e9a669353da6:8,read,ok,False,
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,9f3517873a6ff1ba,toolu_01KKKXUnE9mkUfP9EuBK1oQ5,claude:agent-a4036e9a669353da6:8,ok,read,AGENTS.md,1,claude:agent-a4036e9a669353da6:9,process,ok,False,
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,9f3517873a6ff1ba,toolu_013gwsF4hEQYLaN4VZsxaBpZ,claude:agent-a4036e9a669353da6:10,ok,read,AGENTS.md,1,claude:agent-a4036e9a669353da6:11,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,9f3517873a6ff1ba,toolu_015RKWpAJQVJNAnkyoquE36r,claude:agent-a4036e9a669353da6:11,ok,read,AGENTS.md,1,claude:agent-a4036e9a669353da6:12,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,9f3517873a6ff1ba,toolu_014dnd1NHWbB3daKZUmQFFxU,claude:agent-a4036e9a669353da6:12,ok,read,AGENTS.md,1,claude:agent-a4036e9a669353da6:13,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,9f3517873a6ff1ba,toolu_01EGBaK2XgBbBb8GVLbW6Y48,claude:agent-a4036e9a669353da6:13,ok,read,AGENTS.md,1,claude:agent-a4036e9a669353da6:14,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,9f3517873a6ff1ba,toolu_01UFDZ4C31byBLxcgGT6hQ3w,claude:agent-a4036e9a669353da6:14,ok,read,AGENTS.md,1,claude:agent-a4036e9a669353da6:15,process,ok,False,
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,9f3517873a6ff1ba,toolu_01VFpBRVKtGu6tGnaqn8CtEs,claude:agent-a4036e9a669353da6:18,ok,read,AGENTS.md,1,claude:agent-a4036e9a669353da6:19,read,ok,False,
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,9f3517873a6ff1ba,toolu_01XxH5GMeg7XFMEUYT2JjVaD,claude:agent-a4036e9a669353da6:19,ok,read,AGENTS.md,1,claude:agent-a4036e9a669353da6:20,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,9f3517873a6ff1ba,toolu_01TTqvfzq5zd2Yuidiy5A9Kx,claude:agent-a4036e9a669353da6:33,ok,read,AGENTS.md,1,claude:agent-a4036e9a669353da6:34,process,ok,False,
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,9f3517873a6ff1ba,toolu_01FN42Aoy4zC4L7FHRuMy1vy,claude:agent-a4036e9a669353da6:35,ok,read,AGENTS.md,1,claude:agent-a4036e9a669353da6:36,read,ok,False,
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,9f3517873a6ff1ba,toolu_019M4opicpyWHyEatGCTwphx,claude:agent-a4036e9a669353da6:38,ok,read,AGENTS.md,1,claude:agent-a4036e9a669353da6:39,write,ok,False,
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,03eef5eef314a900,toolu_01Sb1JWtnqCBwyKyE8ECR9S5,claude:agent-a2aec68abc03dcccf:0,ok,read,AGENTS.md,1,claude:agent-a2aec68abc03dcccf:1,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,03eef5eef314a900,toolu_014z54cXd7QAT1ar9GQ1dSTy,claude:agent-a2aec68abc03dcccf:6,ok,read,AGENTS.md,1,claude:agent-a2aec68abc03dcccf:7,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,03eef5eef314a900,toolu_01W9JpZuidYkmEq6desCorD3,claude:agent-a2aec68abc03dcccf:7,ok,read,AGENTS.md,1,claude:agent-a2aec68abc03dcccf:8,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,03eef5eef314a900,toolu_01JnaivAnkbCayq6wkweBYxV,claude:agent-a2aec68abc03dcccf:8,ok,read,AGENTS.md,1,claude:agent-a2aec68abc03dcccf:9,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,edc102cfba6ce0a3,toolu_01YLZ3ojCCkRJDaFgisLR54Y,claude:agent-a43588465c2a63961:0,ok,read,CLAUDE.md,1,claude:agent-a43588465c2a63961:1,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,edc102cfba6ce0a3,toolu_01RxTATp7onFFyR9fCwvNPAY,claude:agent-a43588465c2a63961:4,ok,read,CLAUDE.md,1,claude:agent-a43588465c2a63961:5,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,edc102cfba6ce0a3,toolu_01CfRsoAZyeKMfdjcGZ1iVZe,claude:agent-a43588465c2a63961:5,ok,read,CLAUDE.md,1,claude:agent-a43588465c2a63961:6,process,ok,False,
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,edc102cfba6ce0a3,toolu_011se3hVe7UgXZN9aYaMWkgB,claude:agent-a43588465c2a63961:7,ok,read,CLAUDE.md,1,claude:agent-a43588465c2a63961:8,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,b0b469857d3d21bd,toolu_012X51kgcFW1mJwpPpkAXgrv,claude:agent-a9c9237474df7f593:0,ok,read,AGENTS.md,1,claude:agent-a9c9237474df7f593:1,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,b0b469857d3d21bd,toolu_014rdv3dmyDBxETWFDr3YcPt,claude:agent-a9c9237474df7f593:6,ok,read,AGENTS.md,1,claude:agent-a9c9237474df7f593:7,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,b0b469857d3d21bd,toolu_016dBHJaNTuY8YRJTbqH4MLw,claude:agent-a9c9237474df7f593:7,ok,read,AGENTS.md,1,claude:agent-a9c9237474df7f593:8,process,ok,False,
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5c25f0467d2da8fd,toolu_01AcFJkFzLbuTE2CXpQkzbg9,claude:agent-a627fe7a8fea57723:0,ok,read,AGENTS.md,1,claude:agent-a627fe7a8fea57723:1,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,5c25f0467d2da8fd,toolu_01Fp6Y2Z8RZK5zyL4ibp5zNS,claude:agent-a627fe7a8fea57723:5,ok,read,AGENTS.md,1,claude:agent-a627fe7a8fea57723:6,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,fc73de781aed7514,toolu_016xQKGKj2MLG6CiuD2pqqsP,claude:agent-adf5ce3546effd9cd:0,ok,read,AGENTS.md,1,claude:agent-adf5ce3546effd9cd:1,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,fc73de781aed7514,toolu_01LTmZnyLrWMarBpJDjgRE6p,claude:agent-adf5ce3546effd9cd:4,ok,read,AGENTS.md,1,claude:agent-adf5ce3546effd9cd:5,process,ok,False,
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,fc73de781aed7514,toolu_01NmMVcDNRGgJiZiYrDZ6Qf1,claude:agent-adf5ce3546effd9cd:5,ok,read,AGENTS.md,1,claude:agent-adf5ce3546effd9cd:6,process,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,fc73de781aed7514,toolu_0137hcs9oUNn29W76GttoVgg,claude:agent-adf5ce3546effd9cd:6,ok,read,AGENTS.md,1,claude:agent-adf5ce3546effd9cd:7,read,ok,True,read
ActPlane,claude,claude:a98c7ab6-816c-4e9a-ae37-4244d2c27893,80d7c4205bf0af97,toolu_01FWdEHPTQZGC8RqTX8pHTk2,claude:agent-a30efbd135776ac0b:0,ok,read,CLAUDE.md,1,claude:agent-a30efbd135776ac0b:1,read,ok,True,read
