agent,session_id_hash,session_tag,prompt_index,prompt_tag,start_ts_ms,end_ts_ms,duration_ms,duration_s,tool_events,llm_events,end_source,span_stack
codex,ef8869372db7,refactor,308,refactor,1778908787047,1778908918946,131899,131.899,346,7,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,309,refactor,1778908918946,1778909080290,161344,161.344,4,12,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,310,refactor,1778909080290,1778909200126,119836,119.836,23,10,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,311,refactor,1778909200126,1778909350626,150500,150.5,2,8,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,312,refactor,1778909350626,1778909449686,99060,99.06,3,8,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,313,analyze,1778909449686,1778909557292,107606,107.606,6,9,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:analyze;span:prompt
codex,ef8869372db7,refactor,314,initetrize,1778909557292,1778909575498,18206,18.206,3,7,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:initetrize;span:prompt
codex,ef8869372db7,refactor,315,refactor,1778909575498,1778909618315,42817,42.817,0,4,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,316,refactor,1778909618315,1778909637971,19656,19.656,4,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,317,refactor,1778909637971,1778912038734,2400763,2400.763,120,107,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,318,refactor,1778912038734,1778912634769,596035,596.035,53,40,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,319,refactor,1778912634769,1778912665349,30580,30.58,112,6,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,320,refactor,1778912665349,1778912871981,206632,206.632,7,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,321,refactor,1778912871981,1778912986053,114072,114.072,0,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,322,refactor,1778912986053,1778913168164,182111,182.111,15,18,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,323,refactor,1778913168164,1778913820492,652328,652.328,27,40,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,324,refactor,1778913820492,1778913820493,1,0.001,3,2,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,325,refactor,1778913820493,1778913953761,133268,133.268,10,11,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,326,refactor,1778913953761,1778913967050,13289,13.289,3,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,327,refactor,1778913967050,1778915034756,1067706,1067.706,70,69,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,328,refactor,1778915034756,1778915331418,296662,296.662,25,23,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,329,refactor,1778915331418,1778915429983,98565,98.565,1,6,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,330,refactor,1778915429983,1778915453407,23424,23.424,4,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,331,refactor,1778915453407,1778915536323,82916,82.916,120,8,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,332,verify,1778915536323,1778915592701,56378,56.378,45,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:verify;span:prompt
codex,ef8869372db7,refactor,333,prooflen,1778915592701,1778915661813,69112,69.112,7,7,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:prooflen;span:prompt
codex,ef8869372db7,refactor,334,refactor,1778915661813,1778915882040,220227,220.227,9,10,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,335,refactor,1778915882040,1778915935812,53772,53.772,0,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,336,refactor,1778915935812,1778915990744,54932,54.932,14,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,337,refactor,1778915990744,1778916088018,97274,97.274,24,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,338,refactor,1778916088018,1778916127467,39449,39.449,0,4,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,339,refactor,1778916127467,1778916220524,93057,93.057,8,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,340,optimize,1778916220524,1778916278625,58101,58.101,1,6,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:optimize;span:prompt
codex,ef8869372db7,refactor,341,refactor,1778916278625,1778916504140,225515,225.515,70,11,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,342,refactor,1778916504140,1778916698975,194835,194.835,31,14,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,343,refactor,1778916698975,1778916831349,132374,132.374,5,8,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,344,refactor,1778916831349,1778917074280,242931,242.931,4,8,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,345,proof,1778917074280,1778917135664,61384,61.384,0,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:proof;span:prompt
codex,ef8869372db7,refactor,346,refactor,1778917135664,1778917318295,182631,182.631,0,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,347,refactor,1778917318295,1778917678966,360671,360.671,23,31,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,348,refactor,1778917678966,1778917711825,32859,32.859,3,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,349,refactor,1778917711825,1778917861712,149887,149.887,16,11,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,350,refactor,1778917861712,1778919468551,1606839,1606.839,125,137,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,351,refactor,1778919468551,1778921577621,2109070,2109.07,186,170,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,352,refactor,1778921577621,1778921577623,2,0.002,0,2,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,353,refactor,1778921577623,1778954633559,33055936,33055.936,754,784,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,354,refactor,1778954633559,1778954710843,77284,77.284,4,9,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,355,test,1778954710843,1778954789547,78704,78.704,3,10,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:test;span:prompt
codex,ef8869372db7,refactor,356,refactor,1778954789547,1778954900177,110630,110.63,8,8,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,357,review,1778954900177,1778955047805,147628,147.628,19,11,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:review;span:prompt
codex,ef8869372db7,refactor,358,refactor,1778955047805,1778955101873,54068,54.068,4,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,359,refactor,1778955101873,1778955237601,135728,135.728,4,6,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,360,refactor,1778955237601,1778955296223,58622,58.622,18,12,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,361,refactor,1778955296223,1778955683314,387091,387.091,28,35,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,362,refactor,1778955683314,1778957314064,1630750,1630.75,28,11,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,363,refactor,1778957314064,1778957314065,1,0.001,0,2,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,364,refactor,1778957314065,1778974218529,16904464,16904.464,390,466,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,365,refactor,1778974218529,1778974309750,91221,91.221,128,7,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,366,debug,1778974309750,1778974438529,128779,128.779,189,7,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:debug;span:prompt
codex,ef8869372db7,refactor,367,refactor,1778974438529,1778974497669,59140,59.14,0,4,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,368,refactor,1778974497669,1778974543012,45343,45.343,754,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,369,refactor,1778974543012,1778974650769,107757,107.757,11,8,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,370,refactor,1778974650769,1778980906941,6256172,6256.172,279,308,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,371,refactor,1778980906941,1778980966126,59185,59.185,2,8,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,372,refactor,1778980966126,1778980977338,11212,11.212,11,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,373,review,1778980977338,1778981530199,552861,552.861,24,27,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:review;span:prompt
codex,ef8869372db7,refactor,374,refactor,1778981530199,1778981656181,125982,125.982,4,8,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,375,verify,1778981656181,1778981765466,109285,109.285,22,8,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:verify;span:prompt
codex,ef8869372db7,refactor,376,loganalyze,1778981765466,1778982016774,251308,251.308,34,9,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:loganalyze;span:prompt
codex,ef8869372db7,refactor,377,refactor,1778982016774,1778982057968,41194,41.194,5,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,378,refactor,1778982057968,1778982155283,97315,97.315,155,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,379,refactor,1778982155283,1778982207540,52257,52.257,0,4,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,380,refactor,1778982207540,1778982660025,452485,452.485,388,11,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,381,refactor,1778982660025,1778982860857,200832,200.832,3,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,382,refactor,1778982860857,1778982891819,30962,30.962,12,7,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,383,refactor,1778982891819,1778988389447,5497628,5497.628,278,289,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,384,refactor,1778988389447,1778988835705,446258,446.258,41,37,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,385,status,1778988835705,1778988845966,10261,10.261,10,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:status;span:prompt
codex,ef8869372db7,refactor,386,refactor,1778988845966,1778989189108,343142,343.142,296,25,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,387,refactor,1778989189108,1778989295384,106276,106.276,12,13,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,388,refactor,1778989295384,1778992794734,3499350,3499.35,1,2,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,389,refactor,1778989295384,1778992794734,3499350,3499.35,123,125,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,390,refactor,1778992794734,1778995967277,3172543,3172.543,92,124,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,391,review,1778995967277,1778996046165,78888,78.888,10,11,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:review;span:prompt
codex,ef8869372db7,refactor,392,refactor,1778996046165,1778996077985,31820,31.82,13,8,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,393,offsets,1778996077985,1778996143413,65428,65.428,0,5,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:offsets;span:prompt
codex,ef8869372db7,refactor,394,refactor,1778996143413,1778996175087,31674,31.674,0,6,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
codex,ef8869372db7,refactor,395,review,1778996175087,1778996296696,121609,121.609,3,8,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:review;span:prompt
codex,ef8869372db7,refactor,396,refactor,1778996296696,1778996446200,149504,149.504,13,13,next_prompt,project:agentsight;agent:codex;session:refactor;prompt:refactor;span:prompt
